URN,QCSI,QDataInput,QSamPrep,Qextraction,Qvalidation
465,3162.0721,115.08672,4120.81719,2546.05939,27.93043
466,3117.06956,75.84746,4131.89097,2530.77452,29.42904
467,3079.61912,52.40574,5182.71364,1476.50412,32.43644
468,2914.05355,53.46953,4147.17584,1495.23672,30.48244
469,2875.31433,20.83157,5201.44624,1457.43512,33.95884
470,2625.48096,401.81486,921.10185,1425.2629,37.02964
471,2554.71755,401.94472,899.97897,1436.31224,35.05948
472,2568.51891,372.42507,932.15119,1412.30668,38.9747
473,6455.53825,335.78805,963.91719,1364.09207,42.65022
474,6424.40045,347.08264,945.10741,1393.4969,40.85877
475,6438.79422,316.64921,993.32202,1351.41836,43.7398
476,6413.65134,291.94296,1005.99573,1327.64625,44.87324
477,6312.36859,266.46452,1029.76784,1313.18117,45.9789
478,6312.82412,248.97452,1044.23292,1297.09332,47.89298
479,6258.39866,235.89021,1060.32077,1286.33529,49.74988
480,6153.16246,211.99872,1071.0788,1275.61173,50.89643
481,5983.19405,188.21157,1081.80236,1257.82234,51.9762
482,5876.95237,172.86712,1099.59175,1232.68754,53.43568
483,5872.91196,151.83652,1124.72655,1206.61871,55.05316
484,5888.34322,130.98941,1150.79538,1189.21481,56.46607
485,5804.1012,111.74358,1168.19928,1168.66165,57.6747
486,5793.79225,88.23565,1188.75244,1149.24524,59.16122
487,5609.91042,78.08472,1208.16885,1121.19272,60.81471
488,5544.76838,54.68537,1236.22137,1099.6837,61.84846
489,5504.7344,29.79648,1257.73039,1081.12849,63.04774
490,5439.09453,7.9582,1276.2856,31.60496,64.33262
491,5456.98885,417.04365,868.52387,8.95829,66.26928
492,5390.91084,384.39978,891.17054,3236.3145,1080
493,5055.61595,375.97682,903.81433,3221.90976,1081.75407
494,5907.86161,358.85032,918.21907,3205.48277,1082.76977
495,5893.72283,319.09548,934.64606,3176.1532,1084.0383
496,5830.2042,305.1391,963.97563,3159.8334,1085.78761
497,5805.47192,292.20107,980.29543,3148.57302,1087.74141
498,5717.03429,254.15197,991.55581,3119.65027,1089.55545
499,5677.25959,239.48263,1020.47856,3107.55468,1091.28577
500,5582.11975,232.45604,1032.57415,3079.97255,1093.05296
501,5513.55729,191.5876,1060.15628,3065.25891,1094.43282
502,5435.42649,176.50878,1074.86992,3043.45935,1096.02044
503,5353.56994,174.28603,1096.66948,3029.41557,1097.63476
504,5358.71261,133.33125,1110.71326,3006.71315,1098.90176
505,5297.63196,102.69293,1158.42027,2956.04169,1102.17069
506,5243.07003,116.24619,1133.41568,2981.70856,1100.17443
507,5264.35619,64.96103,1184.08714,2945.77439,1103.42924
508,5167.93241,57.98414,1194.35444,2923.3985,1105.31203
509,5100.67001,43.38707,1216.73033,2896.64158,1106.58508
510,5128.09406,4.23654,1243.48725,1852.26122,1107.93148
511,4957.57615,414.60785,840.69978,1833.53015,1109.38804
512,4941.84267,401.47091,859.43085,1808.6703,1111.02774
513,4913.86659,364.42712,884.2907,1780.25028,1112.57124
514,5727.02238,355.06373,912.71072,1759.24763,1113.95614
515,5685.54463,344.83699,933.71337,1745.42235,1115.3205
516,5494.37159,305.53512,947.53865,1732.93146,1116.49654
517,5485.17849,297.53401,960.02954,1704.32566,1117.81281
518,5478.24505,290.46863,988.63534,1686.08905,1119.03959
519,5516.06438,246.73074,1006.87195,1673.80697,1120.11593
520,5468.79284,241.11195,1019.15403,1653.7882,1121.42599
521,5387.68328,221.5601,1039.1728,1642.28096,1122.59097
522,5416.13945,188.18864,1050.68004,1618.01207,1124.49202
523,5375.97778,187.20602,1074.94893,1591.86887,1125.78389
524,4983.00665,159.59674,1101.09213,1573.67491,1126.84491
525,4940.5011,130.29825,1119.28609,1555.08821,1128.3917
526,4879.09909,121.98881,1137.87279,1535.12712,1129.64073
527,4888.11927,98.51434,1157.83388,1512.66146,1131.38552
528,4910.70855,70.1471,1180.29954,1501.61473,1132.86899
529,4710.7428,65.66984,1191.34627,1472.89357,1134.28102
530,4557.89791,39.60823,1220.06743,1444.56746,1135.44074
531,4095.67641,0.46569,1248.39354,410.11406,1136.75802
532,4096.33494,415.86809,847.1894,399.81892,1138.68258
533,4088.17003,399.90886,857.48454,375.82688,1140.61053
534,3770.32296,368.86418,881.47658,363.59988,1141.98684
535,4694.76867,353.66085,893.70358,349.89768,1142.9971
536,4593.03984,336.94549,907.40578,334.57834,1144.56068
537,4622.54216,309.39733,922.72512,311.27136,1146.17434
538,4480.72529,296.72962,946.0321,300.03511,1147.53282
539,4460.06358,277.68559,957.26835,281.78983,1148.72499
540,4482.37462,248.97724,975.51363,269.64993,1150.06797
541,4076.96766,226.67975,987.65353,258.60867,1151.50111
542,4062.22007,211.39297,998.69479,245.0162,1153.43577
543,3817.14776,185.42611,1012.28726,228.92899,1155.23358
544,3775.53944,163.24932,1028.37447,199.09154,1156.88404
545,3741.50459,146.47967,1058.21192,186.20541,1158.5271
546,3648.74514,125.43357,1071.09805,162.01305,1160.25579
547,3626.35613,103.74396,1095.29041,133.09931,1161.65519
548,3482.01009,85.94074,1124.20415,115.24804,1163.0166
549,3431.08046,62.7516,1142.05542,99.15628,1164.45894
550,3059.09195,44.77972,1158.14718,84.60092,1166.05431
551,3029.86251,30.91524,1172.70254,58.93626,1167.37575
552,3043.37853,417.99047,3711.8694,2927.40568,0
553,3007.96625,402.78321,3724.46372,2911.1135,1.72044
554,2942.05803,393.47449,3740.7559,2885.41521,3.26953
555,3801.53617,350.84267,3766.45419,2864.75753,4.49099
556,3797.50975,342.13084,3787.11187,2837.93546,6.32657
557,3656.36198,323.9525,3813.93394,2819.83568,7.77763
558,3514.19689,284.31574,3851.89163,2784.02734,11.50616
559,3490.5817,285.96347,3832.03372,2799.97777,9.6976
560,3503.05005,262.25324,3867.84206,2763.83449,12.6583
561,3537.89822,221.17287,3909.69173,2720.17932,15.90859
562,3518.6392,221.23278,3888.03491,2742.17767,14.18654
563,3459.04984,195.09184,3931.69008,2707.55097,17.52988
564,3208.68042,166.44192,3944.31843,2693.0939,19.36603
565,3134.14644,160.30283,3958.7755,2680.76249,20.45784
566,3153.06258,142.04086,3971.10691,2663.72104,21.92543
567,2907.64013,103.59412,3988.14836,2643.01527,22.96266
568,2859.30303,96.94067,4008.85413,2621.30251,24.56886
569,2827.80366,72.77938,4030.56689,2605.55677,26.20769
570,2754.47563,33.50466,4060.06965,2569.4719,30.05557
571,2724.68224,41.56797,4046.31263,2591.79975,28.11987
572,2398.73954,11.90195,4082.3975,2550.3067,31.17103
573,2383.32467,400.73396,841.19642,1474.67651,32.63917
574,2341.7548,389.36052,866.51991,1463.42549,34.10404
575,2333.49162,369.46556,877.77093,1435.46475,35.78977
576,5908.39893,342.75318,905.73167,1406.637,37.36886
577,5790.61751,331.49338,934.55942,1392.09237,38.62363
578,5708.95999,309.7037,949.10405,1363.10374,39.87119
579,5599.32522,279.42256,978.09268,1352.84618,41.25237
580,5431.36781,265.13023,988.35024,1327.24445,42.88924
581,5451.44366,256.60319,1013.95197,1316.14994,44.69032
582,5466.87912,218.18898,1025.04648,1289.85978,45.72877
583,5472.84022,206.31567,1051.33664,1264.57214,47.2234
584,5300.87359,198.51681,1076.62428,1242.39946,48.53418
585,5289.44703,155.68841,1098.79696,1227.30438,49.79574
586,5215.61382,146.66836,1113.89204,1205.06732,51.37911
587,5086.66762,142.065,1136.1291,1189.25078,52.7514
588,4861.25885,95.8379,1151.94564,1165.09033,53.9179
589,4768.22841,95.09832,1176.10609,1136.48471,55.30603
590,4745.51169,84.29615,1204.71171,1124.55917,56.31589
591,4772.32839,42.73828,1216.63725,1108.23476,57.55731
592,4698.63399,32.45499,1232.96166,1094.27395,58.59574
593,4695.0084,25.23997,1246.92247,45.69343,60.18858
594,4730.6981,399.15385,858.2697,25.68802,61.51663
595,4670.23045,382.66535,878.27511,1.23801,63.16913
596,4249.25681,377.09303,902.72512,3214.52215,1080
597,5247.65299,341.20225,929.44098,3194.05061,1081.87476
598,5246.19766,320.97448,949.91252,3176.609,1083.12767
599,4927.97055,307.14971,967.35413,3148.06086,1084.65532
600,4908.05398,272.07162,995.90227,3121.20992,1086.58713
601,4858.8174,253.9107,1022.75321,3106.54775,1088.49527
602,4652.96318,249.44324,1037.41538,3094.11203,1090.32731
603,4645.36697,213.16519,1049.8511,3068.06427,1091.56487
604,4663.4689,186.69563,1075.89886,3049.4489,1092.88217
605,4556.79276,186.47975,1094.51423,3036.52743,1094.72055
606,4432.01497,153.43781,1107.4357,3025.08206,1096.33421
607,4255.85525,131.91396,1118.88107,3012.78363,1097.7127
608,4125.23084,123.9829,1131.1795,2983.719,1098.80416
609,4094.66694,94.23357,1160.24413,2966.65403,1100.38728
610,4092.62325,75.36852,1177.3091,2955.41543,1101.72615
611,4080.61206,59.83609,1188.5477,2930.82284,1102.89752
612,4004.65985,30.10471,1213.14029,2903.90138,1104.58341
613,4014.8677,15.45884,1240.06175,2886.89131,1106.26826
614,3999.61244,416.21231,849.17986,1832.079,1107.66107
615,3973.41958,387.21115,877.10086,1821.02807,1109.31595
616,3838.1153,383.70385,888.15179,1795.27471,1110.92511
617,4847.45964,354.92063,913.90515,1774.86121,1111.93743
618,4802.1514,332.35533,934.31865,1760.98825,1113.43632
619,4689.94532,327.02045,948.19161,1741.92947,1114.53063
620,4705.49371,287.2331,967.25039,1717.02555,1115.7093
621,4638.15073,272.47315,992.15431,1705.94721,1117.56671
622,4535.61858,268.68175,1003.23265,1687.41263,1118.95734
623,4572.85763,222.99715,1021.76723,1664.472,1120.23548
624,4381.43145,214.98413,1044.70786,1637.85628,1121.9265
625,4348.34956,208.1031,1071.32358,1609.53831,1123.15085
626,4282.5881,159.86934,1099.64155,1595.5626,1124.59625
627,4273.53344,151.59958,1113.61726,1580.00212,1126.22038
628,4234.38665,148.63977,1129.17774,1567.22015,1127.8606
629,4237.43535,98.3638,1141.95971,1542.7555,1129.21882
630,4103.29679,93.42926,1166.42436,1531.56677,1130.73322
631,4064.11267,81.31163,1177.61309,1518.03132,1132.00023
632,4041.68743,31.81292,1220.91317,1465.55659,1135.65291
633,3982.01711,33.00619,1191.14854,1488.26669,1133.84328
634,3860.74095,19.31226,1243.62327,1447.51519,1137.08628
635,3904.16368,390.53853,858.30482,409.24982,1138.63557
636,3734.86261,389.32806,869.055,394.53333,1140.21674
637,3699.7022,368.71541,883.77149,372.06776,1141.79907
638,4667.17795,327.97764,921.06444,337.38081,1145.33475
639,4597.84623,333.87122,906.23706,357.24038,1143.74737
640,4610.57895,312.37701,940.92401,315.53632,1146.45386
641,4594.86109,280.6866,962.7685,291.10725,1147.61456
642,4378.13522,260.84827,987.19757,262.75531,1148.65513
643,4371.76414,255.17342,1015.54951,236.28816,1150.48994
644,4329.54935,219.86231,1042.01666,224.23597,1151.6975
645,4331.97653,192.39069,1054.06885,211.68906,1153.16163
646,4311.40495,188.51872,1066.61576,201.19871,1155.04749
647,4124.35672,159.46245,1077.10611,175.53179,1156.86177
648,3924.04115,139.89814,1102.77303,161.13341,1158.29334
649,3923.37668,118.59609,1117.17141,146.07591,1159.31819
650,3931.96024,98.94529,1132.22891,133.91961,1161.24944
651,3813.8781,78.41776,1144.38521,118.28377,1162.6901
652,3703.62267,48.47976,1160.02105,105.47396,1164.20269
653,3614.98934,32.04945,1172.83086,93.6694,1166.13909
654,3448.77535,15.56427,1184.63542,65.05126,1167.96395
655,3373.95831,398.80887,3732.26359,2912.03539,0
656,3195.26347,392.4393,3760.2282,2895.55014,1.92427
657,3147.7713,378.81249,3776.71345,2875.5428,3.29369
658,4174.93083,328.02474,3813.82094,2839.02831,6.42864
659,4044.15876,332.04804,3796.72079,2858.44265,4.47603
660,3813.23265,314.38851,3833.23528,2821.59996,7.85953
661,3814.86331,271.73511,3850.66363,2805.92448,9.56126
662,3729.57454,254.52543,3866.33911,2793.31792,10.98603
663,3520.50984,254.28646,3878.94567,2778.53157,12.98003
664,3520.36861,209.5875,3893.73202,2754.98447,14.38816
665,3399.46209,197.96623,3930.13494,2729.22305,17.11976
666,2799.69798,201.75897,3917.27912,2742.12865,15.94767
667,2786.74473,155.8656,3943.04054,2713.63019,18.14532
668,2771.37771,142.86331,3958.6334,2692.87308,19.20073
669,2696.69419,128.21017,3979.39051,2664.9744,20.51726
670,2596.6207,94.87211,4007.28919,2636.363,22.44393
671,2521.75317,75.13024,4035.90059,2622.14709,23.92077
672,2416.57016,60.75444,4050.1165,2599.62088,25.77995
673,2442.44887,42.07737,4072.64271,2578.6895,27.62818
674,2446.05062,11.75834,4093.57409,2559.38866,28.65942
675,2432.53023,411.34605,841.86457,1481.75791,30.29885
676,2413.03402,399.51421,860.10666,1471.45983,32.21547
677,2307.36099,375.93498,870.40474,1459.73378,33.80301
678,6212.78906,341.16656,882.13079,1438.13059,34.93865
679,6212.58565,327.31703,903.73398,1423.47006,36.87669
680,6232.22057,319.23795,918.39451,1410.23782,38.85574
681,6258.66205,277.51246,931.62675,1398.08817,40.03514
682,6094.45036,270.84517,943.7764,1377.88831,41.69186
683,6047.40089,260.23271,963.97626,1349.27662,42.8594
684,5903.5056,219.1347,992.58795,1328.57867,44.18378
685,5856.64987,199.42905,1035.6693,1288.52344,47.43027
686,5835.74112,200.64492,1013.2859,1306.19527,45.46453
687,5797.60563,152.39359,1053.34113,1272.14906,48.79798
688,5724.81551,141.94366,1069.71551,1246.18955,50.61609
689,5683.9667,140.94669,1095.67502,1223.09023,51.91893
690,5729.29074,94.37172,1118.77434,1198.95807,53.20674
691,5682.48184,76.18689,1160.18519,1157.18895,56.2363
692,5678.52828,84.96844,1142.9065,1181.67938,54.46414
693,5582.39348,32.39969,1184.67562,1136.40764,57.37926
694,5492.60255,24.96404,1205.45693,1123.82636,58.92665
695,5413.52377,15.40471,1218.03821,1109.59434,60.32701
696,5398.82189,395.29203,832.09105,44.64588,61.78795
697,5401.40405,381.50573,847.44517,16.26774,62.99002
698,5133.7603,373.76317,875.82331,5.34539,64.6348
699,5834.17221,335.24264,886.74566,3227.79939,1080
700,5841.69964,323.82931,904.29166,3208.71105,1081.40394
701,5707.45039,304.96955,923.38,3180.2349,1082.63965
702,5604.22614,271.46034,951.85615,3153.66061,1084.53694
703,5594.7521,258.02643,978.43044,3141.90887,1086.20137
704,5509.95401,237.84674,990.18218,3131.37769,1087.97581
705,5346.47632,208.2378,1000.71336,3120.19887,1089.81034
706,5303.65144,204.27433,1011.89218,3095.57893,1091.44045
707,5206.3794,175.93194,1036.51212,3085.48818,1092.49676
708,5162.44634,145.76092,1056.62872,3051.58135,1095.62196
709,5119.23343,148.1335,1046.60287,3075.46233,1094.04017
710,5107.83548,105.49516,1080.5097,3026.15435,1096.7728
711,4896.7581,90.74604,1105.9367,2999.78519,1098.71727
712,4668.26189,88.97229,1132.30586,2978.34323,1099.93557
713,4229.60042,42.86206,1153.74782,2963.21824,1101.11991
714,4219.33679,25.72778,1181.55176,2931.6765,1104.44638
715,4121.93639,30.51953,1168.87281,2950.53929,1102.71207
716,4060.60694,407.28949,852.76161,1849.54934,1105.73217
717,3725.01915,391.07073,863.21227,1829.82288,1106.85639
718,3714.29458,389.48955,882.93873,1802.06912,1108.21351
719,4552.25742,342.5706,910.69249,1776.10864,1109.36917
720,4483.48787,327.88919,958.14411,1737.26041,1112.71483
721,4428.14143,333.3395,936.65297,1754.6175,1111.0873
722,4459.3018,283.06846,975.5012,1725.87276,1113.86612
723,4431.6294,277.17102,986.88885,1707.63963,1115.22729
724,4269.9269,253.81667,1005.12198,1690.77345,1116.37949
725,4110.79912,215.90509,1043.76001,1650.43994,1120.21342
726,4108.35487,221.44855,1021.98816,1669.0016,1118.37719
727,4046.76121,191.04949,1062.32167,1633.82386,1121.34441
728,4059.19971,158.54554,1078.93775,1607.41993,1122.94537
729,4014.17618,153.32598,1105.34168,1584.55154,1124.55513
730,4002.42912,128.20543,1128.21007,1567.00333,1126.14372
731,3960.15271,92.06734,1157.1506,1534.48728,1129.55602
732,3917.2093,98.01826,1145.75828,1555.61101,1127.74968
733,3924.55378,73.22366,1178.27433,1505.72142,1130.66871
734,3632.74311,40.58817,1207.04019,1476.66603,1131.76798
735,3631.00096,29.41736,1236.09558,1455.00217,1132.98881
736,3610.6604,9.89739,1257.75944,405.6589,1134.58208
737,3384.8691,394.3129,872.79717,385.56806,1136.21868
738,3377.47549,383.91124,892.88801,359.16164,1138.01569
739,3217.63828,362.78995,919.29443,339.16267,1139.77533
740,4247.67556,340.71566,939.2934,320.49798,1141.60922
741,4153.77407,324.81826,957.95809,306.84028,1142.66098
742,4128.759,298.30675,971.61579,284.14852,1143.99171
743,4120.27422,272.37892,994.30755,272.20582,1145.69677
744,4131.77753,262.42517,1006.25025,259.92876,1147.57837
745,4036.83049,232.07328,1018.52731,242.19768,1149.15454
746,3971.89125,213.66922,1036.25839,226.36633,1150.94961
747,3861.47653,199.91182,1052.08974,201.28821,1152.25304
748,3825.72161,173.72627,1077.16786,188.27545,1153.83726
749,3391.47971,153.2455,1090.18062,162.21755,1155.11595
750,3352.63731,147.80922,1116.23852,134.73304,1156.54937
751,3305.6055,116.05264,1143.72303,107.40712,1157.56706
752,3230.18139,94.96148,1171.04895,93.81182,1158.80259
753,3229.9786,81.40495,1184.64425,70.95549,1160.07709
754,3091.0474,57.54319,1207.50058,54.21044,1161.88006
755,3066.13223,40.63781,1224.24563,35.04072,1163.16971
756,2888.55049,17.69831,1243.41535,18.52468,1164.24448
757,2906.66356,414.22811,3714.39109,2924.05064,0
758,2875.30238,394.63947,3730.34045,2909.49171,1.6359
759,2878.61585,380.74699,3744.89938,2879.99701,3.41982
760,3760.58463,353.15002,3774.39408,2868.01971,4.6131
761,3767.48294,326.30967,3786.37138,2847.78936,6.09625
762,3739.94957,318.95146,3806.60173,2817.98713,7.97761
763,3716.85694,282.12819,3836.40396,2788.2601,9.51265
764,3710.27483,267.6723,3866.13099,2760.92075,11.47045
765,3658.81215,255.20312,3893.47034,2742.27257,12.76887
766,3640.03521,218.25552,3912.11852,2719.31599,14.43127
767,3543.73,208.87303,3935.0751,2693.35447,16.10109
768,3486.56356,200.21539,3961.03662,2666.84559,17.4108
769,3498.33513,162.50209,3987.5455,2653.94623,18.51031
770,3354.1773,145.70397,4000.44486,2625.62628,19.64271
771,3145.06776,138.21067,4028.76481,2611.86119,21.26946
772,3168.41099,98.44924,4042.5299,2589.15488,22.81912
773,3163.61471,84.8651,4086.2509,2557.45022,25.96478
774,3163.76087,84.87988,4065.23621,2568.14019,24.49955
775,3162.36814,37.58841,4096.94087,2532.10666,27.00915
776,2959.75443,20.13553,5155.33396,1475.02914,30.19557
777,2902.73109,24.04853,4122.28443,1499.05713,28.47604
778,2834.46566,392.4526,877.62258,1447.57178,31.65912
779,2797.79493,374.43397,928.83908,1395.42108,35.3223
780,2668.352,384.34348,905.07994,1423.81264,33.39964
781,6500.49548,330.8729,957.23064,1366.50676,36.45649
782,6372.28707,323.6508,986.14496,1354.45954,37.97622
783,6083.14045,316.57325,998.19218,1330.57331,39.43035
784,5864.0984,269.52606,1022.07841,1313.72371,40.67751
785,5833.81786,254.34263,1058.91325,1274.09322,44.09403
786,5819.13409,258.33122,1038.92801,1293.73847,42.18042
787,5787.91768,215.67561,1078.5585,1249.30014,45.36576
788,5743.68537,195.55468,1103.35158,1224.83718,46.42506
789,5617.59991,190.26923,1127.81454,1208.90859,48.02663
790,5632.49344,146.47536,1143.74313,1187.76179,49.70825
791,5425.40379,135.95432,1164.88993,1164.52525,51.61855
792,5379.13119,130.90304,1188.12647,1143.10775,52.98722
793,5243.95021,84.58785,1209.54397,1128.4274,54.33812
794,5114.10682,77.60912,1224.22432,1112.16148,55.87962
795,5082.7618,76.74606,1240.49024,1089.20364,57.15819
796,4685.78219,19.79862,1263.44808,41.92984,58.22731
797,4510.90535,14.74811,2310.72188,28.61385,59.94929
